student_id,gender,district,employment_status,education_level,monthly_income_rwf,internet_access,smartphone_owner,date_of_birth
STU032944,Female,Rubavu,Unemployed,Secondary,340000,No,No,2006-03-27
STU021230,Male,Bugesera,Self-employed,Secondary,140000,Yes,Yes,2001-08-09
STU032479,Female,Nyabihu,Student,Secondary,670000,Yes,Yes,1999-09-08
STU044396,Male,Kamonyi,Unemployed,Secondary,330000,Yes,Yes,2005-05-18
STU014564,Male,Gicumbi,Employed,None,370000,No,Yes,1998-08-05
STU045341,Female,Nyanza,Self-employed,Secondary,810000,No,Yes,2002-05-30
STU018827,Male,Rutsiro,Employed,Secondary,870000,Yes,Yes,2002-03-12
STU025681,Female,Rubavu,Student,Primary,290000,Yes,No,1999-11-17
STU026810,Female,Nyaruguru,Employed,Primary,350000,Yes,Yes,1996-02-16
STU008250,Female,Huye,Student,None,800000,Yes,Yes,1990-09-08
STU004924,Male,Gicumbi,Self-employed,Secondary,890000,Yes,Yes,1996-11-12
STU028585,Female,Nyagatare,Student,Primary,960000,No,Yes,1999-03-24
STU036171,Male,Nyanza,Self-employed,Secondary,390000,Yes,Yes,2003-11-25
STU046163,Female,Gakenke,Self-employed,Primary,370000,Yes,Yes,2005-01-27
STU038772,Female,Nyamasheke,Student,Secondary,390000,Yes,Yes,1995-12-29
STU011165,Female,Nyanza,Self-employed,Primary,990000,Yes,Yes,1995-12-02
STU038683,Male,Gicumbi,Employed,Secondary,890000,Yes,Yes,2002-10-20
STU044086,Male,Ngororero,Employed,Secondary,610000,No,Yes,2007-05-23
STU039680,Female,Rwamagana,Student,Secondary,450000,Yes,Yes,2001-04-10
STU004955,Female,Rusizi,Self-employed,University,500000,No,No,2004-05-20
STU015315,Female,Musanze,Self-employed,Secondary,970000,Yes,No,2004-07-05
STU018309,Female,Rutsiro,Employed,None,850000,Yes,Yes,2004-04-08
STU033832,Male,Musanze,Employed,Primary,450000,Yes,Yes,2002-01-28
STU014743,Male,Nyanza,Self-employed,Primary,250000,Yes,Yes,2006-08-22
STU010530,Male,Nyarugenge,Student,Primary,590000,No,Yes,1991-09-24
STU002104,Male,Rwamagana,Self-employed,Primary,440000,Yes,Yes,2000-11-14
STU008451,Male,Muhanga,Employed,Secondary,560000,Yes,Yes,2003-11-21
STU018457,Female,Ngororero,Unemployed,University,520000,No,Yes,1998-08-08
STU002669,Female,Bugesera,Employed,Secondary,680000,Yes,Yes,2004-01-27
STU022891,Male,Nyarugenge,Unemployed,Secondary,600000,No,No,2007-05-22
STU039355,Male,Nyarugenge,Employed,Secondary,510000,Yes,No,1997-01-18
STU002622,Male,Gakenke,Employed,Secondary,860000,Yes,Yes,2002-01-01
STU038207,Female,Nyanza,Unemployed,Secondary,170000,Yes,No,1992-11-02
STU031240,Male,Nyabihu,Self-employed,Primary,270000,Yes,Yes,2004-07-22
STU021303,Female,Nyabihu,Student,Secondary,430000,No,No,2006-04-21
STU022287,Female,Nyaruguru,Self-employed,Secondary,760000,Yes,No,1998-04-30
STU003376,Male,Muhanga,Student,University,550000,Yes,Yes,2000-07-18
STU006361,Female,Kamonyi,Student,Primary,470000,Yes,Yes,2005-02-23
STU021078,Female,Rubavu,Self-employed,Secondary,920000,Yes,No,1997-05-29
STU046854,Female,Nyabihu,Employed,Secondary,550000,No,No,2000-07-09
STU007291,Female,Ngororero,Self-employed,,720000,No,Yes,1990-08-19
STU009952,Female,Nyamasheke,Self-employed,Primary,520000,Yes,Yes,1992-05-21
STU033719,Female,Karongi,Student,University,810000,Yes,Yes,1996-02-26
STU027769,Male,Burera,Student,Secondary,30000,Yes,No,1990-09-08
STU033264,Female,Ngororero,Student,Secondary,420000,No,Yes,1991-12-22
STU041194,Male,Nyagatare,Self-employed,Primary,180000,Yes,Yes,2003-10-04
STU034606,Male,Bugesera,Unemployed,University,250000,Yes,No,1996-02-29
STU042373,Female,Rubavu,Student,Primary,840000,No,No,1991-09-04
STU022548,Male,Nyarugenge,Student,Secondary,60000,Yes,Yes,1991-07-09
STU042038,Male,Gakenke,Unemployed,Secondary,190000,Yes,No,1992-06-08
STU012832,Female,Rusizi,Student,Secondary,20000,No,No,1996-04-06
STU035509,Female,Burera,Student,,540000,No,No,1996-10-18
STU000442,Female,Gicumbi,Employed,Secondary,360000,No,Yes,2006-04-09
STU045309,Female,Gakenke,Unemployed,University,570000,Yes,Yes,1998-09-09
STU037183,Female,Gisagara,Unemployed,Secondary,90000,No,Yes,2006-11-10
STU015222,Female,Gicumbi,Employed,Secondary,570000,Yes,No,1998-11-22
STU019817,Female,Rutsiro,Student,Primary,230000,No,Yes,2004-10-24
STU037382,Male,Karongi,Student,Primary,160000,Yes,Yes,1995-04-03
STU025581,Female,Gicumbi,Student,Primary,300000,Yes,Yes,2000-03-31
STU044993,Female,Burera,Student,Secondary,840000,Yes,Yes,2001-06-22
STU025176,Male,Gicumbi,Employed,University,350000,Yes,No,2003-10-20
STU035317,Female,Karongi,Employed,Secondary,990000,No,Yes,1995-05-20
STU038603,Female,Kicukiro,Student,None,,Yes,No,1992-08-07
STU028438,Male,Burera,Employed,,320000,Yes,No,2002-05-22
STU018383,Female,Kayonza,Employed,Primary,520000,Yes,Yes,2007-03-11
STU030853,Male,Rwamagana,Employed,Secondary,540000,Yes,No,1992-12-27
STU007418,Female,Burera,Student,University,530000,No,Yes,1993-06-18
STU002770,Male,Kamonyi,Employed,Primary,810000,No,Yes,1996-08-07
STU048051,Female,Kamonyi,Self-employed,None,900000,Yes,Yes,1998-07-02
STU023600,Male,Nyarugenge,Self-employed,Secondary,10000,Yes,Yes,1995-03-08
STU003170,Male,Gasabo,Student,Primary,390000,No,Yes,1994-03-28
STU004257,Male,Burera,Employed,Secondary,380000,Yes,Yes,2000-12-04
STU003448,Male,Nyaruguru,Employed,,170000,Yes,No,1996-12-02
STU013247,Female,Nyaruguru,Self-employed,Secondary,350000,No,Yes,1994-10-10
STU016545,Female,Rwamagana,Unemployed,University,100000,No,Yes,2001-09-01
STU011760,Female,Rusizi,Unemployed,,980000,Yes,Yes,1998-02-04
STU017751,Male,Rwamagana,Employed,Secondary,820000,Yes,No,1991-08-26
STU027587,Female,Gakenke,Employed,University,120000,Yes,Yes,1995-02-05
STU001802,Male,Bugesera,Student,Secondary,520000,Yes,Yes,2004-08-24
STU047800,Female,Huye,Employed,Primary,80000,Yes,No,1991-04-22
STU023089,Male,Rwamagana,Student,None,230000,Yes,Yes,2002-10-20
STU042664,Female,Gicumbi,Self-employed,University,360000,Yes,Yes,2003-09-17
STU045667,Female,Huye,Employed,Primary,690000,Yes,Yes,2007-03-16
STU028931,Male,Kicukiro,Employed,Secondary,170000,Yes,No,1995-11-26
STU015825,Female,Nyanza,Self-employed,University,90000,Yes,Yes,2005-10-29
STU040044,Male,Nyaruguru,Self-employed,Primary,950000,Yes,Yes,2005-10-26
STU025048,Male,Gisagara,Self-employed,Primary,670000,Yes,Yes,1997-02-09
STU019215,Male,Karongi,Self-employed,Secondary,490000,Yes,Yes,1995-02-01
STU026557,Female,Burera,Student,Primary,790000,Yes,Yes,1990-10-25
STU017466,Female,Kamonyi,Self-employed,Primary,580000,No,Yes,2004-03-25
STU003413,Female,Karongi,Unemployed,University,220000,No,No,1993-04-07
STU032129,Male,Nyamasheke,Student,Primary,450000,Yes,No,1998-02-03
STU035152,Female,Rubavu,Employed,University,660000,Yes,Yes,2005-01-11
STU014037,Female,Rulindo,Unemployed,University,170000,Yes,Yes,1992-11-13
STU012071,Male,Bugesera,Employed,Secondary,320000,Yes,Yes,2005-05-02
STU041930,Male,Gasabo,Unemployed,Secondary,200000,Yes,Yes,2003-09-10
STU029799,Male,Gisagara,Student,Secondary,940000,No,Yes,1999-01-13
STU043794,Male,Nyagatare,Student,Primary,380000,Yes,Yes,1990-12-28
STU029492,Male,Gasabo,Unemployed,University,850000,Yes,Yes,1995-02-14
STU037395,Female,Ngoma,Student,Primary,100000,Yes,Yes,1991-09-17
STU010739,Male,Muhanga,Self-employed,Primary,890000,Yes,Yes,1992-11-22
STU013163,Female,Nyaruguru,Student,Secondary,580000,Yes,Yes,1991-09-30
STU019236,Male,Nyanza,Self-employed,Secondary,970000,Yes,Yes,2000-02-22
STU015595,Female,Ngoma,Self-employed,University,980000,Yes,Yes,1999-10-31
STU017221,Female,Nyanza,Employed,Primary,180000,Yes,Yes,1995-04-13
STU014471,Male,Muhanga,Self-employed,University,60000,Yes,Yes,2003-11-09
STU024720,Female,Bugesera,Unemployed,Primary,120000,Yes,Yes,1999-07-15
STU017511,Female,Muhanga,Employed,Primary,810000,Yes,No,1991-12-10
STU044819,Male,Rubavu,Self-employed,None,300000,No,Yes,2005-06-08
STU037564,Male,Nyabihu,Student,Primary,110000,Yes,Yes,1993-02-19
STU037161,Female,Bugesera,Student,Secondary,640000,Yes,Yes,1998-05-27
STU035053,Male,Nyaruguru,Self-employed,University,830000,Yes,Yes,1993-04-04
STU028961,Female,Nyabihu,Self-employed,Secondary,860000,No,Yes,2006-09-24
STU048981,Male,Muhanga,Self-employed,Secondary,,Yes,No,2006-05-13
STU003475,Male,Rusizi,Unemployed,Primary,630000,Yes,Yes,1999-10-30
STU037961,Female,Burera,Self-employed,Primary,480000,No,Yes,2003-10-18
STU045024,Male,Ngoma,Unemployed,Primary,430000,Yes,Yes,1994-05-07
STU046546,Male,Rwamagana,Self-employed,Secondary,230000,No,Yes,1999-10-26
STU009671,Female,Bugesera,Self-employed,Primary,30000,Yes,No,1999-05-16
STU032137,Female,Karongi,Self-employed,Primary,900000,Yes,No,1998-12-16
STU006372,Male,Gasabo,Employed,Secondary,460000,Yes,No,1991-09-07
STU014812,Male,Bugesera,Self-employed,,,Yes,Yes,1998-09-02
STU023970,Male,Musanze,Unemployed,University,990000,Yes,Yes,2003-02-04
STU028888,Female,Kayonza,Unemployed,Secondary,1000000,Yes,Yes,1991-02-14
STU026489,Female,Kamonyi,Self-employed,,150000,Yes,Yes,1993-01-25
STU018360,Male,Muhanga,Student,University,640000,Yes,No,1997-03-29
STU045144,Female,Gicumbi,Student,,850000,Yes,Yes,1998-08-05
STU007172,Male,Musanze,Student,University,420000,No,No,2004-09-15
STU033856,Male,Nyarugenge,Self-employed,None,,Yes,Yes,1998-03-27
STU038347,Male,Ngoma,Self-employed,Primary,70000,No,No,1990-09-08
STU040356,Male,Rulindo,Unemployed,Secondary,60000,No,Yes,2006-12-18
STU037816,Female,Nyagatare,Student,Secondary,760000,No,Yes,1994-03-15
STU010760,Male,Rwamagana,Student,Secondary,930000,Yes,Yes,1995-04-05
STU048965,Female,Nyarugenge,Student,Primary,90000,Yes,Yes,1993-02-13
STU036489,Female,Nyaruguru,Unemployed,Primary,150000,Yes,No,1993-10-23
STU014384,Female,Gicumbi,Self-employed,Primary,430000,No,Yes,1992-06-12
STU031498,Male,Kayonza,Self-employed,Primary,700000,No,Yes,2001-06-25
STU014308,Female,Gisagara,Unemployed,Secondary,830000,Yes,Yes,2002-01-23
STU033415,Female,Gasabo,Student,Secondary,730000,Yes,Yes,2003-04-06
STU023269,Female,Nyaruguru,Student,Secondary,40000,No,No,1996-09-05
STU001165,Female,Nyabihu,Unemployed,Primary,940000,Yes,Yes,2005-07-16
STU031922,Male,Nyanza,Employed,Secondary,740000,Yes,Yes,1992-07-31
STU037222,Male,Nyabihu,Unemployed,Primary,350000,Yes,Yes,1990-12-25
STU011885,Male,Karongi,Self-employed,Primary,660000,Yes,Yes,1996-01-19
STU032250,Male,Nyaruguru,Self-employed,Primary,,No,Yes,2006-07-01
STU009589,Male,Kamonyi,Unemployed,Secondary,170000,Yes,Yes,2000-02-13
STU011966,Female,Kamonyi,Unemployed,University,410000,Yes,Yes,1991-11-05
STU003347,Female,Kamonyi,Student,University,10000,Yes,Yes,1991-05-05
STU036390,Female,Karongi,Student,Primary,210000,Yes,No,1998-04-08
STU021833,Male,Musanze,Self-employed,Primary,610000,No,Yes,1996-06-06
STU031711,Male,Rubavu,Unemployed,Primary,550000,Yes,Yes,2007-06-11
STU018597,Male,Rusizi,Unemployed,Primary,70000,Yes,Yes,1990-11-20
STU041287,Female,Rusizi,Self-employed,Primary,40000,No,Yes,2002-03-04
STU008612,Female,Gisagara,Unemployed,Primary,,Yes,Yes,2000-05-16
STU029999,Male,Nyabihu,Unemployed,Primary,360000,Yes,No,1999-12-17
STU027920,Female,Burera,Unemployed,University,220000,Yes,Yes,1990-09-22
STU002715,Male,Kicukiro,Employed,Primary,540000,Yes,Yes,2000-06-09
STU030153,Male,Gasabo,Employed,Primary,210000,No,Yes,2005-09-28
STU039412,Female,Nyaruguru,Student,Primary,180000,Yes,No,1991-06-11
STU009679,Male,Gakenke,Unemployed,Secondary,320000,Yes,Yes,2006-12-17
STU042745,Female,Gasabo,Unemployed,Primary,890000,Yes,Yes,2000-09-16
STU007958,Female,Rulindo,Self-employed,None,960000,Yes,No,2002-03-30
STU022087,Male,Gisagara,Self-employed,University,830000,Yes,Yes,1992-02-15
STU048922,Female,Huye,Employed,Primary,950000,Yes,No,2006-04-18
STU043373,Female,Burera,Self-employed,Primary,530000,No,No,2000-02-26
STU003612,Female,Bugesera,Unemployed,Secondary,10000,Yes,No,1996-08-19
STU001741,Female,Burera,Employed,University,840000,Yes,Yes,2002-08-10
STU013322,Female,Gisagara,Unemployed,Primary,,Yes,Yes,2006-08-26
STU009804,Female,Gakenke,Self-employed,Secondary,10000,Yes,No,1991-11-03
STU016876,Female,Bugesera,Employed,Secondary,400000,Yes,Yes,1994-08-10
STU008884,Female,Gisagara,Self-employed,Secondary,750000,No,Yes,1991-11-21
STU040927,Male,Rulindo,Self-employed,None,920000,No,No,2004-12-11
STU032562,Male,Gisagara,Student,University,50000,Yes,Yes,2003-07-10
STU036226,Female,Kayonza,Student,Secondary,740000,No,Yes,2004-10-26
STU025838,Female,Rwamagana,Employed,Secondary,540000,Yes,Yes,2007-01-17
STU018376,Female,Nyaruguru,Unemployed,Primary,180000,Yes,Yes,2003-03-21
STU000060,Male,Burera,Self-employed,University,330000,No,Yes,1993-04-28
STU036139,Female,Rutsiro,Student,Primary,740000,Yes,Yes,1995-08-17
STU001182,Female,Musanze,Employed,University,200000,Yes,Yes,1994-09-15
STU001250,Female,Rutsiro,Student,University,330000,Yes,Yes,2003-09-13
STU041825,Female,Nyamasheke,Unemployed,Secondary,70000,Yes,Yes,2001-09-29
STU010024,Male,Rwamagana,Employed,Secondary,,Yes,Yes,2002-03-09
STU015697,Male,Kicukiro,Student,Secondary,470000,Yes,Yes,2006-09-07
STU015817,Female,Bugesera,Self-employed,University,740000,Yes,Yes,2003-05-10
STU028624,Female,Gakenke,Student,Primary,450000,Yes,Yes,2002-09-21
STU026629,Male,Rutsiro,Employed,,990000,Yes,No,1993-10-30
STU002775,Female,Kamonyi,Self-employed,University,630000,No,Yes,1996-07-07
STU015083,Male,Nyabihu,Unemployed,Primary,440000,Yes,No,1993-01-09
STU046186,Female,Bugesera,Employed,,350000,Yes,Yes,1996-08-25
STU041203,Male,Bugesera,Self-employed,Primary,920000,Yes,Yes,1996-09-11
STU019018,Female,Rwamagana,Self-employed,Secondary,760000,No,Yes,1995-06-06
STU017367,Male,Gisagara,Unemployed,None,970000,No,Yes,1997-12-28
STU004614,Female,Muhanga,Self-employed,Primary,460000,Yes,Yes,1999-10-17
STU030392,Male,Nyabihu,Employed,Primary,,Yes,Yes,1993-10-04
STU002714,Male,Rubavu,Employed,University,860000,Yes,Yes,2005-01-27
STU025740,Female,Gakenke,Employed,University,310000,Yes,Yes,1998-05-03
STU006411,Male,Rubavu,Student,Primary,540000,Yes,No,2002-09-05
STU002362,Male,Muhanga,Student,Primary,120000,Yes,Yes,2003-08-03
STU008191,Male,Karongi,Unemployed,Secondary,830000,No,Yes,1997-01-24
STU030865,Female,Rulindo,Employed,Secondary,150000,Yes,Yes,2004-10-10
STU036753,Male,Huye,Employed,Secondary,30000,Yes,No,2004-03-28
STU026697,Female,Bugesera,Self-employed,University,880000,No,Yes,1998-02-10
STU047842,Female,Ngororero,Employed,Primary,400000,Yes,Yes,1998-11-30
STU015292,Female,Nyanza,Student,University,600000,Yes,Yes,2005-01-29
STU039348,Female,Kamonyi,Employed,University,460000,Yes,No,1991-07-19
STU009835,Female,Rubavu,Self-employed,Secondary,130000,No,Yes,1994-05-04
STU029830,Female,Gasabo,Employed,University,400000,Yes,No,1991-05-30
STU021322,Male,Ngororero,Unemployed,University,510000,Yes,Yes,2003-10-03
STU021601,Female,Muhanga,Employed,Secondary,120000,Yes,Yes,1999-10-07
STU035105,Male,Bugesera,Student,Secondary,100000,Yes,Yes,2003-06-28
STU044399,Female,Nyabihu,Student,None,560000,Yes,Yes,1992-03-06
STU026734,Male,Gicumbi,Employed,Secondary,630000,Yes,No,2001-02-12
STU041723,Male,Rubavu,Employed,Primary,970000,No,Yes,2003-12-07
STU013222,Female,Kamonyi,Unemployed,Primary,640000,Yes,Yes,1998-11-12
STU021845,Male,Nyagatare,Student,Primary,980000,Yes,No,2007-06-06
STU025177,Female,Rulindo,Student,University,680000,Yes,Yes,1999-07-07
STU036392,Male,Kamonyi,Employed,Secondary,790000,No,Yes,1997-06-22
STU023573,Male,Nyabihu,Employed,Primary,820000,Yes,Yes,1994-11-28
STU027717,Male,Ngororero,Self-employed,University,80000,No,No,2004-05-06
STU039804,Male,Huye,Self-employed,Primary,390000,Yes,Yes,2006-11-25
STU045972,Female,Huye,Employed,Secondary,900000,Yes,Yes,1996-08-27
STU046621,Male,Rubavu,Unemployed,Primary,590000,Yes,Yes,2001-03-13
STU037456,Male,Nyagatare,Self-employed,Primary,470000,Yes,Yes,2006-09-26
STU037359,Male,Bugesera,Student,Primary,550000,No,Yes,1992-02-18
STU005518,Male,Kayonza,Employed,,540000,Yes,Yes,1994-10-24
STU008904,Female,Ngoma,Unemployed,,790000,Yes,Yes,1996-03-01
STU035693,Male,Bugesera,Employed,Secondary,390000,Yes,No,2005-10-11
STU018759,Male,Rulindo,Self-employed,University,280000,Yes,Yes,2007-05-23
STU012582,Female,Nyarugenge,Employed,Primary,440000,Yes,Yes,1998-06-16
STU010097,Female,Rulindo,Unemployed,Secondary,120000,Yes,Yes,1991-07-15
STU001171,Male,Kamonyi,Self-employed,University,1000000,Yes,Yes,2002-12-10
STU008615,Female,Ngoma,Self-employed,Secondary,630000,Yes,Yes,1993-02-27
STU007761,Male,Musanze,Employed,,170000,No,No,2006-10-17
STU020019,Female,Karongi,Student,Primary,990000,Yes,Yes,1997-06-29
STU021444,Male,Nyagatare,Student,Secondary,760000,Yes,Yes,1997-07-16
STU005250,Female,Karongi,Student,Primary,880000,Yes,Yes,1999-11-19
STU014968,Female,Burera,Self-employed,Secondary,120000,No,Yes,2001-04-05
STU011331,Male,Rusizi,Employed,Primary,150000,No,Yes,2006-05-24
STU046273,Female,Kayonza,Unemployed,Primary,560000,Yes,Yes,2006-09-15
STU032547,Male,Huye,Student,None,10000,Yes,Yes,2000-12-22
STU036735,Male,Gasabo,Employed,Primary,220000,No,Yes,2003-06-12
STU037521,Male,Huye,Employed,Primary,550000,Yes,No,2005-09-15
STU044162,Female,Gakenke,Student,Primary,370000,Yes,Yes,1998-04-27
STU037921,Male,Musanze,Employed,University,60000,Yes,Yes,1993-04-23
STU024791,Female,Rusizi,Unemployed,Secondary,240000,Yes,Yes,2006-12-10
STU011856,Female,Nyabihu,Unemployed,Secondary,860000,Yes,No,1993-05-30
STU035052,Male,Ngoma,Unemployed,,90000,Yes,Yes,1992-12-10
STU009521,Female,Kayonza,Employed,University,820000,No,Yes,1998-02-24
STU046102,Female,Gasabo,Unemployed,Primary,790000,Yes,Yes,1999-01-25
STU021902,Male,Nyabihu,Unemployed,Secondary,520000,No,Yes,2000-06-07
STU042057,Male,Nyabihu,Unemployed,Primary,170000,Yes,Yes,1993-01-08
STU009009,Female,Nyabihu,Employed,Primary,620000,Yes,Yes,2001-02-06
STU035861,Female,Huye,Employed,Secondary,280000,Yes,Yes,2005-12-12
STU046929,Male,Rutsiro,Student,Secondary,610000,Yes,Yes,1994-02-06
STU036893,Female,Ngoma,Unemployed,Primary,590000,No,Yes,2001-08-21
STU011866,Female,Kicukiro,Self-employed,Secondary,,Yes,Yes,1996-10-15
STU031534,Male,Ngororero,Self-employed,Primary,500000,Yes,Yes,1997-01-15
STU015156,Male,Rulindo,Employed,Secondary,90000,Yes,Yes,2004-08-19
STU041158,Male,Huye,Employed,,30000,Yes,Yes,2006-06-19
STU010045,Male,Muhanga,Employed,None,300000,Yes,Yes,1996-05-05
STU037342,Male,Rusizi,Student,Primary,180000,Yes,Yes,1991-11-02
STU010258,Female,Burera,Employed,University,870000,Yes,Yes,2004-01-04
STU012644,Female,Ngoma,Student,Secondary,,No,Yes,2000-04-04
STU043065,Male,Rusizi,Employed,Secondary,350000,Yes,Yes,1994-01-25
STU019213,Female,Nyaruguru,Student,Primary,400000,Yes,Yes,2004-05-29
STU011167,Male,Gakenke,Student,University,480000,No,Yes,1996-07-09
STU030256,Male,Rusizi,Employed,Secondary,360000,Yes,Yes,2000-06-26
STU026518,Male,Nyanza,Student,University,730000,Yes,Yes,2004-05-24
STU023939,Male,Ngororero,Unemployed,Secondary,810000,No,Yes,2006-11-09
STU034758,Male,Nyagatare,Employed,Primary,980000,Yes,Yes,2003-12-25
STU043050,Male,Nyaruguru,Student,Secondary,510000,Yes,Yes,2006-12-26
STU027572,Male,Nyabihu,Unemployed,Secondary,420000,No,Yes,1991-06-21
STU013532,Male,Gasabo,Student,Primary,810000,Yes,No,1993-02-03
STU014413,Female,Rusizi,Employed,University,770000,Yes,Yes,2000-08-31
STU029979,Male,Burera,Student,Primary,90000,Yes,Yes,2005-07-24
STU028072,Female,Rubavu,Employed,University,780000,Yes,Yes,1994-03-03
STU043335,Female,Rwamagana,Student,Primary,130000,No,No,1995-01-17
STU020031,Female,Kicukiro,Unemployed,Primary,50000,Yes,Yes,1996-11-13
STU038640,Female,Musanze,Employed,Secondary,910000,No,Yes,2004-09-22
STU012158,Male,Rwamagana,Employed,Secondary,890000,Yes,Yes,1997-05-04
STU031827,Male,Burera,Employed,Primary,990000,Yes,Yes,1996-02-05
STU037537,Female,Kayonza,Employed,Primary,,Yes,Yes,1997-05-15
STU024670,Male,Nyamasheke,Unemployed,Secondary,320000,Yes,Yes,1994-04-16
STU004684,Female,Karongi,Self-employed,Secondary,940000,Yes,Yes,1995-11-03
STU005825,Female,Rubavu,Employed,Primary,650000,Yes,Yes,1992-10-27
STU006426,Male,Rulindo,Employed,Secondary,620000,Yes,No,2003-06-18
STU008922,Female,Nyarugenge,Self-employed,University,200000,No,Yes,2003-05-23
STU014040,Male,Musanze,Unemployed,University,480000,Yes,Yes,1999-12-29
STU026806,Male,Rwamagana,Employed,,920000,Yes,Yes,1998-03-01
STU026690,Female,Bugesera,Unemployed,University,170000,Yes,Yes,1994-03-25
STU038547,Male,Rwamagana,Employed,University,450000,Yes,Yes,1999-10-08
STU018818,Male,Gicumbi,Employed,Secondary,450000,Yes,No,2006-10-19
STU002784,Male,Gasabo,Student,Primary,930000,Yes,Yes,2002-08-29
STU019894,Male,Nyarugenge,Self-employed,Secondary,900000,Yes,Yes,2006-04-21
STU018990,Female,Rusizi,Employed,University,520000,Yes,Yes,2004-07-26
STU047348,Male,Rulindo,Student,Primary,770000,Yes,No,2003-09-28
STU018045,Female,Nyamasheke,Student,Secondary,290000,Yes,Yes,1998-03-01
STU026893,Male,Nyagatare,Unemployed,University,840000,Yes,No,2006-09-02
STU011605,Male,Kamonyi,Self-employed,Secondary,,Yes,Yes,1999-04-06
STU046459,Male,Nyarugenge,Self-employed,,550000,Yes,Yes,1998-08-31
STU026118,Female,Nyabihu,Employed,Secondary,430000,Yes,Yes,2000-04-28
STU018199,Female,Nyarugenge,Self-employed,Secondary,30000,No,Yes,1994-04-15
STU032632,Female,Rusizi,Self-employed,Secondary,180000,Yes,Yes,2003-02-27
STU011734,Female,Burera,Student,Secondary,580000,Yes,No,2002-10-16
STU019055,Female,Gicumbi,Self-employed,Secondary,240000,Yes,Yes,1993-07-23
STU035875,Female,Ngoma,Employed,Secondary,200000,Yes,Yes,1992-04-30
STU006705,Male,Kayonza,Student,University,620000,Yes,Yes,1997-05-21
